Wed Jul 10 09:08:30 2024    output.prof

         68812773 function calls (66496251 primitive calls) in 107.240 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
   129/47    0.000    0.000    0.428    0.009 <frozen importlib._bootstrap_external>:934(exec_module)
 1130/884    0.001    0.000    0.423    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/typing/context.py:153(refresh)
   228614    0.148    0.000    0.421    0.000 /opt/homebrew/lib/python3.11/site-packages/numpy/core/fromnumeric.py:71(_wrapreduction)
      132    0.002    0.000    0.421    0.003 /opt/homebrew/lib/python3.11/site-packages/numba/core/compiler.py:390(__init__)
385945/186593    0.111    0.000    0.419    0.000 {method 'format' of 'str' objects}
328100/165503    0.157    0.000    0.416    0.000 /opt/homebrew/Cellar/python@3.11/3.11.6/Frameworks/Python.framework/Versions/3.11/lib/python3.11/pprint.py:551(_safe_repr)
5026912/5024888    0.326    0.000    0.409    0.000 {built-in method builtins.isinstance}
    15840    0.391    0.000    0.407    0.000 {method 'draw_text_image' of 'matplotlib.backends._backend_agg.RendererAgg' objects}
217833/92623    0.060    0.000    0.400    0.000 /opt/homebrew/lib/python3.11/site-packages/llvmlite/ir/_utils.py:44(__str__)
     3618    0.070    0.000    0.398    0.000 /opt/homebrew/Cellar/python@3.11/3.11.6/Frameworks/Python.framework/Versions/3.11/lib/python3.11/pprint.py:377(_format_dict_items)
      224    0.001    0.000    0.397    0.002 /opt/homebrew/lib/python3.11/site-packages/llvmlite/ir/values.py:999(descr_body)
    65518    0.033    0.000    0.397    0.000 /opt/homebrew/lib/python3.11/site-packages/matplotlib/transforms.py:2406(transform_affine)
     5374    0.006    0.000    0.396    0.000 /opt/homebrew/lib/python3.11/site-packages/llvmlite/ir/values.py:1172(descr)
   333/61    0.000    0.000    0.393    0.006 <frozen importlib._bootstrap>:233(_call_with_frames_removed)
    61820    0.151    0.000    0.389    0.000 {built-in method builtins.sorted}
     5374    0.008    0.000    0.385    0.000 /opt/homebrew/lib/python3.11/site-packages/llvmlite/ir/values.py:1174(<listcomp>)
    77244    0.017    0.000    0.384    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/ir.py:351(list_vars)
    95386    0.026    0.000    0.380    0.000 /opt/homebrew/lib/python3.11/site-packages/matplotlib/figure.py:68(_stale_figure_callback)
  998/788    0.001    0.000    0.379    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/base.py:261(refresh)
      485    0.000    0.000    0.379    0.001 /opt/homebrew/lib/python3.11/site-packages/numba/core/codegen.py:719(add_linking_library)
   643884    0.181    0.000    0.371    0.000 /opt/homebrew/lib/python3.11/site-packages/matplotlib/__init__.py:741(__getitem__)
      538    0.033    0.000    0.370    0.001 /opt/homebrew/lib/python3.11/site-packages/pyvista/core/filters/data_set.py:4988(extract_cells)
   198188    0.057    0.000    0.362    0.000 /opt/homebrew/lib/python3.11/site-packages/matplotlib/transforms.py:1782(transform)
    15840    0.361    0.000    0.361    0.000 {method 'draw_glyphs_to_bitmap' of 'matplotlib.ft2font.FT2Font' objects}
    25439    0.053    0.000    0.360    0.000 /opt/homebrew/lib/python3.11/site-packages/matplotlib/font_manager.py:1233(findfont)
      208    0.001    0.000    0.357    0.002 /opt/homebrew/lib/python3.11/site-packages/numba/core/codegen.py:732(add_llvm_module)
       69    0.001    0.000    0.352    0.005 /opt/homebrew/lib/python3.11/site-packages/numba/np/npyimpl.py:478(numpy_ufunc_kernel)
    32006    0.011    0.000    0.345    0.000 /opt/homebrew/lib/python3.11/site-packages/matplotlib/artist.py:1212(_internal_update)
    62445    0.057    0.000    0.342    0.000 /opt/homebrew/lib/python3.11/site-packages/llvmlite/ir/values.py:544(_to_string)
     9241    0.008    0.000    0.341    0.000 {built-in method builtins.sum}
    32083    0.085    0.000    0.337    0.000 /opt/homebrew/lib/python3.11/site-packages/matplotlib/artist.py:1176(_update_props)
      208    0.005    0.000    0.332    0.002 /opt/homebrew/lib/python3.11/site-packages/numba/core/codegen.py:651(_optimize_functions)
   133276    0.070    0.000    0.327    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/event.py:209(broadcast)
    11876    0.090    0.000    0.324    0.000 /opt/homebrew/lib/python3.11/site-packages/matplotlib/lines.py:666(recache)
      136    0.005    0.000    0.322    0.002 /opt/homebrew/lib/python3.11/site-packages/numba/core/interpreter.py:1361(interpret)
    95385    0.100    0.000    0.322    0.000 /opt/homebrew/lib/python3.11/site-packages/matplotlib/pyplot.py:966(_auto_draw_if_interactive)
    57/55    0.000    0.000    0.322    0.006 /opt/homebrew/lib/python3.11/site-packages/numba/core/types/functions.py:389(get_call_type)
       21    0.000    0.000    0.321    0.015 /opt/homebrew/lib/python3.11/site-packages/numba/core/typing/templates.py:1075(_get_signature)
       14    0.000    0.000    0.321    0.023 /opt/homebrew/lib/python3.11/site-packages/numba/core/typing/templates.py:1129(generic)
    45044    0.024    0.000    0.320    0.000 /opt/homebrew/lib/python3.11/site-packages/matplotlib/axis.py:2265(getter)
75725/70581    0.157    0.000    0.316    0.000 /opt/homebrew/lib/python3.11/site-packages/matplotlib/transforms.py:2431(get_affine)
    75251    0.067    0.000    0.315    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/typed/typedlist.py:365(__getitem__)
      132    0.000    0.000    0.313    0.002 /opt/homebrew/lib/python3.11/site-packages/numba/core/untyped_passes.py:79(run_pass)
10170/7956    0.016    0.000    0.310    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/typing/context.py:428(install_registry)
     1352    0.046    0.000    0.309    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/analysis.py:23(compute_use_defs)
  228/207    0.002    0.000    0.309    0.001 /opt/homebrew/lib/python3.11/site-packages/numba/core/lowering.py:726(lower_binop)
      998    0.011    0.000    0.308    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/cpu.py:60(load_additional_registries)
160845/155491    0.139    0.000    0.303    0.000 /opt/homebrew/Cellar/python@3.11/3.11.6/Frameworks/Python.framework/Versions/3.11/lib/python3.11/copy.py:259(_reconstruct)
   108863    0.037    0.000    0.291    0.000 /opt/homebrew/lib/python3.11/site-packages/numpy/core/fromnumeric.py:200(reshape)
    58406    0.024    0.000    0.287    0.000 /opt/homebrew/lib/python3.11/site-packages/llvmlite/binding/ffi.py:78(__exit__)
  358/148    0.001    0.000    0.283    0.002 /opt/homebrew/lib/python3.11/site-packages/numba/core/typing/templates.py:899(_get_target_registry)
    22667    0.019    0.000    0.281    0.000 /opt/homebrew/lib/python3.11/site-packages/pyvista/plotting/colors.py:881(<listcomp>)
       62    0.000    0.000    0.281    0.005 /opt/homebrew/lib/python3.11/site-packages/numba/core/lowering.py:286(create_cfunc_wrapper)
       62    0.002    0.000    0.281    0.005 /opt/homebrew/lib/python3.11/site-packages/numba/core/cpu.py:193(create_cfunc_wrapper)
 1130/884    0.002    0.000    0.279    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/typing/context.py:415(_load_builtins)
        1    0.000    0.000    0.278    0.278 /opt/homebrew/lib/python3.11/site-packages/pyvista/plotting/render_window_interactor.py:1370(initialize)
        1    0.278    0.278    0.278    0.278 {method 'Initialize' of 'vtkmodules.vtkRenderingUI.vtkCocoaRenderWindowInteractor' objects}
50901/50895    0.017    0.000    0.277    0.000 /opt/homebrew/lib/python3.11/site-packages/matplotlib/axes/_base.py:847(viewLim)
      129    0.001    0.000    0.275    0.002 <frozen importlib._bootstrap_external>:1007(get_code)
    66638    0.042    0.000    0.274    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/event.py:404(end_event)
    60557    0.051    0.000    0.274    0.000 /opt/homebrew/lib/python3.11/site-packages/llvmlite/ir/instructions.py:13(__init__)
49602/49411    0.026    0.000    0.273    0.000 <frozen importlib._bootstrap>:1207(_handle_fromlist)
      268    0.009    0.000    0.269    0.001 /opt/homebrew/lib/python3.11/site-packages/numba/core/rewrites/registry.py:54(apply)
51735/51711    0.040    0.000    0.269    0.000 /opt/homebrew/lib/python3.11/site-packages/matplotlib/axes/_base.py:833(_unstale_viewLim)
    16152    0.006    0.000    0.269    0.000 /opt/homebrew/lib/python3.11/site-packages/matplotlib/legend.py:1186(<genexpr>)
     1214    0.001    0.000    0.268    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/postproc.py:42(usedefs)
   246/36    0.000    0.000    0.266    0.007 /opt/homebrew/lib/python3.11/site-packages/numba/core/typing/templates.py:1046(__init__)
   239/34    0.000    0.000    0.266    0.008 /opt/homebrew/lib/python3.11/site-packages/numba/core/typing/templates.py:1092(_init_once)
   140985    0.126    0.000    0.266    0.000 /opt/homebrew/lib/python3.11/site-packages/numpy/core/fromnumeric.py:40(_wrapit)
     5004    0.022    0.000    0.265    0.000 /opt/homebrew/lib/python3.11/site-packages/matplotlib/axis.py:2514(get_tick_space)
      534    0.017    0.000    0.265    0.000 /opt/homebrew/lib/python3.11/site-packages/pyvista/core/filters/data_set.py:5947(extract_feature_edges)
    16152    0.078    0.000    0.263    0.000 /opt/homebrew/lib/python3.11/site-packages/matplotlib/transforms.py:569(count_contains)
   204519    0.119    0.000    0.262    0.000 /opt/homebrew/lib/python3.11/site-packages/matplotlib/transforms.py:1849(transform_affine)
    58406    0.015    0.000    0.259    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/base.py:1249(exit_fn)
     1618    0.010    0.000    0.258    0.000 /opt/homebrew/lib/python3.11/site-packages/pyvista/plotting/themes.py:1344(__init__)
   167727    0.110    0.000    0.258    0.000 /opt/homebrew/lib/python3.11/site-packages/matplotlib/transforms.py:1889(__init__)
        2    0.000    0.000    0.258    0.129 /opt/homebrew/lib/python3.11/site-packages/numba/typed/typedlist.py:298(_initialise_list)
        2    0.000    0.000    0.256    0.128 /opt/homebrew/lib/python3.11/site-packages/numba/typed/typedlist.py:270(_parse_arg)
    77827    0.031    0.000    0.251    0.000 /opt/homebrew/lib/python3.11/site-packages/llvmlite/ir/values.py:537(__init__)
   256150    0.101    0.000    0.247    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/event.py:243(notify)
25894/23728    0.018    0.000    0.247    0.000 /opt/homebrew/lib/python3.11/site-packages/pyvista/core/utilities/misc.py:273(__setattr__)
      132    0.001    0.000    0.245    0.002 /opt/homebrew/lib/python3.11/site-packages/numba/core/untyped_passes.py:212(run_pass)
     3336    0.003    0.000    0.241    0.000 /opt/homebrew/lib/python3.11/site-packages/matplotlib/spines.py:292(draw)
    15013    0.036    0.000    0.241    0.000 /opt/homebrew/lib/python3.11/site-packages/matplotlib/transforms.py:1418(__sub__)
    64562    0.038    0.000    0.239    0.000 /opt/homebrew/lib/python3.11/site-packages/matplotlib/transforms.py:1998(rotate_deg)
    57/40    0.000    0.000    0.237    0.006 {built-in method builtins.__import__}
    20025    0.030    0.000    0.237    0.000 /opt/homebrew/lib/python3.11/site-packages/matplotlib/axis.py:447(update_position)
     1610    0.011    0.000    0.236    0.000 /opt/homebrew/lib/python3.11/site-packages/pyvista/core/filters/__init__.py:43(_get_output)
   103306    0.042    0.000    0.232    0.000 /opt/homebrew/lib/python3.11/site-packages/numpy/core/fromnumeric.py:2836(min)
    58406    0.023    0.000    0.231    0.000 /opt/homebrew/lib/python3.11/site-packages/llvmlite/binding/ffi.py:72(__enter__)
  1143211    0.228    0.000    0.228    0.000 {built-in method numpy.asarray}
   788490    0.160    0.000    0.227    0.000 /opt/homebrew/lib/python3.11/site-packages/numpy/core/numerictypes.py:283(issubclass_)
   104978    0.042    0.000    0.223    0.000 /opt/homebrew/lib/python3.11/site-packages/numpy/core/fromnumeric.py:2692(max)
     1614    0.223    0.000    0.223    0.000 {method 'Update' of 'vtkmodules.vtkCommonExecutionModel.vtkAlgorithm' objects}
    36930    0.014    0.000    0.221    0.000 /opt/homebrew/lib/python3.11/site-packages/matplotlib/backend_bases.py:690(new_gc)
    15012    0.024    0.000    0.219    0.000 /opt/homebrew/lib/python3.11/site-packages/matplotlib/axis.py:1564(_get_tick_label_size)
    80704    0.033    0.000    0.219    0.000 /opt/homebrew/lib/python3.11/site-packages/llvmlite/ir/values.py:557(_set_name)
     7506    0.081    0.000    0.218    0.000 /opt/homebrew/lib/python3.11/site-packages/matplotlib/ticker.py:781(_set_format)
    15012    0.037    0.000    0.218    0.000 /opt/homebrew/lib/python3.11/site-packages/matplotlib/transforms.py:463(transformed)
    51735    0.058    0.000    0.217    0.000 /opt/homebrew/lib/python3.11/site-packages/matplotlib/axes/_base.py:836(<dictcomp>)
     1618    0.002    0.000    0.215    0.000 /opt/homebrew/lib/python3.11/site-packages/pyvista/plotting/themes.py:832(__init__)
      136    0.001    0.000    0.214    0.002 /opt/homebrew/lib/python3.11/site-packages/numba/core/untyped_passes.py:1762(run_pass)
    66638    0.040    0.000    0.214    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/event.py:390(start_event)
   145756    0.086    0.000    0.213    0.000 /opt/homebrew/lib/python3.11/site-packages/matplotlib/lines.py:1291(set_ydata)
     7515    0.032    0.000    0.213    0.000 /opt/homebrew/lib/python3.11/site-packages/numpy/core/numeric.py:2249(isclose)
     4929    0.007    0.000    0.210    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/runtime/context.py:360(_call_incref_decref)
     1668    0.007    0.000    0.209    0.000 /opt/homebrew/lib/python3.11/site-packages/matplotlib/legend.py:1175(<listcomp>)
    36930    0.069    0.000    0.207    0.000 /opt/homebrew/lib/python3.11/site-packages/matplotlib/backend_bases.py:766(__init__)
    44584    0.013    0.000    0.204    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/ir.py:608(list_vars)
    58406    0.015    0.000    0.203    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/base.py:1246(enter_fn)
     1610    0.002    0.000    0.200    0.000 /opt/homebrew/lib/python3.11/site-packages/pyvista/core/filters/__init__.py:34(_update_alg)
    16680    0.010    0.000    0.200    0.000 /opt/homebrew/lib/python3.11/site-packages/matplotlib/legend.py:1141(_get_anchored_bbox)
   172672    0.039    0.000    0.198    0.000 {method 'max' of 'numpy.ndarray' objects}
    64562    0.110    0.000    0.196    0.000 /opt/homebrew/lib/python3.11/site-packages/matplotlib/transforms.py:1975(rotate)
441768/441140    0.058    0.000    0.196    0.000 {built-in method builtins.hasattr}
      834    0.195    0.000    0.195    0.000 {method 'update' of '_macosx.FigureCanvas' objects}
   145550    0.123    0.000    0.194    0.000 /opt/homebrew/lib/python3.11/site-packages/matplotlib/cbook.py:2011(_setattr_cm)
       39    0.001    0.000    0.194    0.005 /opt/homebrew/lib/python3.11/site-packages/numba/np/npyimpl.py:372(_build_array)
       74    0.000    0.000    0.192    0.003 /opt/homebrew/lib/python3.11/site-packages/numba/core/lowering.py:796(lower_getitem)
     2180    0.007    0.000    0.191    0.000 /opt/homebrew/lib/python3.11/site-packages/pyvista/__init__.py:81(__getattr__)
      132    0.001    0.000    0.190    0.001 /opt/homebrew/lib/python3.11/site-packages/numba/core/typed_passes.py:226(run_pass)
   643885    0.136    0.000    0.190    0.000 /opt/homebrew/lib/python3.11/site-packages/matplotlib/__init__.py:690(_get)
   135544    0.034    0.000    0.190    0.000 {method 'min' of 'numpy.ndarray' objects}
    17556    0.009    0.000    0.189    0.000 /opt/homebrew/lib/python3.11/site-packages/llvmlite/binding/module.py:220(__next__)
    16680    0.014    0.000    0.188    0.000 /opt/homebrew/lib/python3.11/site-packages/matplotlib/offsetbox.py:1086(_get_anchored_bbox)
15134/4929    0.019    0.000    0.186    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/runtime/context.py:343(get_meminfos)
    80704    0.036    0.000    0.186    0.000 /opt/homebrew/lib/python3.11/site-packages/llvmlite/ir/_utils.py:16(register)
      129    0.000    0.000    0.185    0.001 <frozen importlib._bootstrap_external>:1127(get_data)
    15012    0.027    0.000    0.184    0.000 /opt/homebrew/lib/python3.11/site-packages/matplotlib/ticker.py:216(<listcomp>)
   700375    0.183    0.000    0.183    0.000 {method 'copy' of 'numpy.ndarray' objects}
   184397    0.064    0.000    0.182    0.000 /opt/homebrew/Cellar/python@3.11/3.11.6/Frameworks/Python.framework/Versions/3.11/lib/python3.11/contextlib.py:287(helper)
    15075    0.034    0.000    0.181    0.000 /opt/homebrew/lib/python3.11/site-packages/matplotlib/font_manager.py:595(__init__)
     1834    0.001    0.000    0.173    0.000 /opt/homebrew/lib/python3.11/site-packages/llvmlite/binding/passmanagers.py:758(run)
        3    0.000    0.000    0.170    0.057 /opt/homebrew/lib/python3.11/site-packages/numba/cpython/numbers.py:206(int_power_impl)
