Rotation Angle (rad), Temperature (K)
5.039114616358028265e+00,6.194148858580233252e+01
5.040371253419464459e+00,6.192578562479386051e+01
5.041627890480899765e+00,6.191012270878757562e+01
5.042884527542335960e+00,6.189449962344200884e+01
5.044141164603771266e+00,6.187891615625946429e+01
5.045397801665208348e+00,6.186337209656384317e+01
5.046654438726643654e+00,6.184786723547880882e+01
5.047911075788079849e+00,6.183240136590629987e+01
5.049167712849515155e+00,6.181697428250535609e+01
5.050424349910951349e+00,6.180158578167127814e+01
5.051680986972387544e+00,6.178623566151512136e+01
5.052937624033823738e+00,6.177092372184346658e+01
5.054194261095259044e+00,6.175564976413854623e+01
5.055450898156695239e+00,6.174041359153861208e+01
5.056707535218130545e+00,6.172521500881867240e+01
5.057964172279567627e+00,6.171005382237143522e+01
5.059220809341002933e+00,6.169492984018862103e+01
5.060477446402439128e+00,6.167984287184247449e+01
5.061734083463874434e+00,6.166479272846763138e+01
5.062990720525310628e+00,6.164977922274317734e+01
5.064247357586746823e+00,6.163480216887502650e+01
5.065503994648183017e+00,6.161986138257853440e+01
5.066760631709618323e+00,6.160495668106138112e+01
5.068017268771054518e+00,6.159008788300668868e+01
5.069273905832489824e+00,6.157525480855639444e+01
5.070530542893926018e+00,6.156045727929485167e+01
5.071787179955362213e+00,6.154569511823270744e+01
5.073043817016798407e+00,6.153096814979096507e+01
5.074300454078233713e+00,6.151627619978529538e+01
5.075557091139669907e+00,6.150161909541058947e+01
5.076813728201106102e+00,6.148699666522568918e+01
5.078070365262541408e+00,6.147240873913840176e+01
5.079327002323977602e+00,6.145785514839064234e+01
5.080583639385412908e+00,6.144333572554387501e+01
5.081840276446849103e+00,6.142885030446468875e+01
5.083096913508285297e+00,6.141439872031060787e+01
5.084353550569721492e+00,6.139998080951611570e+01
5.085610187631156798e+00,6.138559640977882736e+01
5.086866824692592992e+00,6.137124536004590425e+01
5.088123461754028298e+00,6.135692750050063182e+01
5.089380098815465381e+00,6.134264267254918224e+01
5.090636735876900687e+00,6.132839071880755455e+01
5.091893372938336881e+00,6.131417148308873522e+01
5.093150009999772188e+00,6.129998481038996516e+01
5.094406647061208382e+00,6.128583054688025555e+01
5.095663284122644576e+00,6.127170853988801014e+01
5.096919921184080771e+00,6.125761863788884654e+01
5.098176558245516077e+00,6.124356069049360229e+01
5.099433195306952271e+00,6.122953454843645460e+01
5.100689832368387577e+00,6.121554006356322475e+01
5.101946469429824660e+00,6.120157708881985315e+01
5.103203106491259966e+00,6.118764547824100930e+01
5.104459743552696160e+00,6.117374508693885105e+01
5.105716380614131467e+00,6.115987577109194717e+01
5.106973017675567661e+00,6.114603738793434218e+01
5.108229654737002967e+00,6.113222979574476312e+01
5.109486291798440050e+00,6.111845285383596149e+01
5.110742928859875356e+00,6.110470642254420426e+01
5.111999565921311550e+00,6.109099036321892129e+01
5.113256202982746856e+00,6.107730453821243799e+01
5.114512840044183051e+00,6.106364881086987850e+01
5.115769477105619245e+00,6.105002304551921810e+01
5.117026114167055439e+00,6.103642710746139954e+01
5.118282751228490746e+00,6.102286086296064127e+01
5.119539388289926940e+00,6.100932417923483086e+01
5.120796025351362246e+00,6.099581692444608194e+01
5.122052662412799329e+00,6.098233896769134077e+01
5.123309299474234635e+00,6.096889017899319896e+01
5.124565936535670829e+00,6.095547042929076298e+01
5.125822573597106135e+00,6.094207959043065159e+01
5.127079210658542330e+00,6.092871753515812827e+01
5.128335847719978524e+00,6.091538413710831890e+01
5.129592484781414718e+00,6.090207927079755734e+01
5.130849121842850025e+00,6.088880281161483055e+01
5.132105758904286219e+00,6.087555463581332305e+01
5.133362395965721525e+00,6.086233462050209653e+01
5.134619033027157720e+00,6.084914264363783332e+01
5.135875670088593914e+00,6.083597858401672909e+01
5.137132307150029220e+00,6.082284232126642110e+01
5.138388944211465414e+00,6.080973373583807984e+01
5.139645581272901609e+00,6.079665270899855756e+01
5.140902218334337803e+00,6.078359912282266464e+01
5.142158855395773109e+00,6.077057286018550286e+01
5.143415492457209304e+00,6.075757380475491942e+01
5.144672129518644610e+00,6.074460184098403914e+01
5.145928766580080804e+00,6.073165685410390324e+01
5.147185403641516999e+00,6.071873873011617206e+01
5.148442040702953193e+00,6.070584735578594149e+01
5.149698677764388499e+00,6.069298261863463040e+01
5.150955314825824694e+00,6.068014440693295342e+01
5.152211951887260000e+00,6.066733260969398600e+01
5.153468588948697082e+00,6.065454711666630061e+01
5.154725226010132388e+00,6.064178781832720233e+01
5.155981863071568583e+00,6.062905460587602136e+01
5.157238500133003889e+00,6.061634737122749783e+01
5.158495137194440083e+00,6.060366600700525908e+01
5.159751774255876278e+00,6.059101040653533232e+01
5.161008411317312472e+00,6.057838046383979247e+01
5.162265048378747778e+00,6.056577607363040983e+01
5.163521685440183973e+00,6.055319713130244708e+01
5.164778322501619279e+00,6.054064353292848466e+01
5.166034959563056361e+00,6.052811517525231011e+01
5.167291596624491667e+00,6.051561195568292817e+01
5.168548233685927862e+00,6.050313377228857803e+01
5.169804870747363168e+00,6.049068052379085714e+01
5.171061507808799362e+00,6.047825210955890896e+01
5.172318144870235557e+00,6.046584842960366757e+01
5.173574781931671751e+00,6.045346938457218045e+01
5.174831418993107057e+00,6.044111487574197383e+01
5.176088056054543252e+00,6.042878480501550342e+01
5.177344693115978558e+00,6.041647907491466896e+01
5.178601330177415640e+00,6.040419758857537147e+01
5.179857967238850947e+00,6.039194024974214869e+01
5.181114604300287141e+00,6.037970696276285310e+01
5.182371241361722447e+00,6.036749763258342938e+01
5.183627878423158641e+00,6.035531216474269200e+01
5.184884515484594836e+00,6.034315046536720928e+01
5.186141152546031030e+00,6.033101244116621586e+01
5.187397789607466336e+00,6.031889799942661057e+01
5.188654426668902531e+00,6.030680704800796832e+01
5.189911063730337837e+00,6.029473949533765875e+01
5.191167700791774031e+00,6.028269525040595767e+01
5.192424337853210226e+00,6.027067422276127218e+01
5.193680974914646420e+00,6.025867632250537298e+01
5.194937611976081726e+00,6.024670146028870477e+01
5.196194249037517920e+00,6.023474954730574638e+01
5.197450886098954115e+00,6.022282049529039938e+01
5.198707523160389421e+00,6.021091421651145481e+01
5.199964160221825615e+00,6.019903062376808833e+01
5.201220797283260922e+00,6.018716963038541934e+01
5.202477434344697116e+00,6.017533115021011270e+01
5.203734071406133310e+00,6.016351509760600891e+01
5.204990708467569505e+00,6.015172138744983243e+01
5.206247345529004811e+00,6.013994993512693554e+01
5.207503982590441005e+00,6.012820065652706347e+01
5.208760619651876311e+00,6.011647346804021197e+01
5.210017256713313394e+00,6.010476828655247772e+01
5.211273893774748700e+00,6.009308502944198693e+01
5.212530530836184894e+00,6.008142361457485947e+01
5.213787167897620201e+00,6.006978396030120848e+01
5.215043804959056395e+00,6.005816598545118978e+01
5.216300442020492589e+00,6.004656960933107968e+01
5.217557079081928784e+00,6.003499475171941668e+01
5.218813716143364090e+00,6.002344133286315753e+01
5.220070353204800284e+00,6.001190927347388993e+01
5.221326990266235590e+00,6.000039849472410225e+01
5.222583627327672673e+00,5.998890891824342475e+01
5.223840264389107979e+00,5.997744046611500579e+01
5.225096901450544173e+00,5.996599306087183834e+01
5.226353538511979480e+00,5.995456662549317173e+01
5.227610175573415674e+00,5.994316108340096605e+01
5.228866812634851868e+00,5.993177635845633233e+01
5.230123449696288063e+00,5.992041237495607930e+01
5.231380086757723369e+00,5.990906905762923174e+01
5.232636723819159563e+00,5.989774633163363404e+01
5.233893360880594869e+00,5.988644412255253968e+01
5.235149997942031952e+00,5.987516235639129292e+01
5.236406635003467258e+00,5.986390095957398927e+01
5.237663272064903452e+00,5.985265985894019991e+01
5.238919909126338759e+00,5.984143898174173160e+01
5.240176546187774953e+00,5.983023825563938658e+01
5.241433183249211147e+00,5.981905760869980071e+01
5.242689820310647342e+00,5.980789696939228151e+01
5.243946457372082648e+00,5.979675626658568888e+01
5.245203094433518842e+00,5.978563542954534427e+01
5.246459731494954148e+00,5.977453438792997531e+01
5.247716368556390343e+00,5.976345307178867472e+01
5.248973005617826537e+00,5.975239141155790890e+01
5.250229642679262732e+00,5.974134933805856207e+01
5.251486279740698038e+00,5.973032678249295913e+01
5.252742916802134232e+00,5.971932367644199502e+01
5.253999553863570426e+00,5.970833995186222865e+01
5.255256190925005733e+00,5.969737554108303357e+01
5.256512827986441927e+00,5.968643037680376295e+01
5.257769465047878121e+00,5.967550439209096425e+01
5.259026102109313427e+00,5.966459752037559383e+01
5.260282739170749622e+00,5.965370969545028856e+01
5.261539376232185816e+00,5.964284085146663017e+01
5.262796013293621122e+00,5.963199092293245229e+01
5.264052650355057317e+00,5.962115984470919017e+01
5.265309287416492623e+00,5.961034755200921609e+01
5.266565924477928817e+00,5.959955398039325303e+01
5.267822561539365012e+00,5.958877906576775985e+01
5.269079198600801206e+00,5.957802274438237333e+01
5.270335835662236512e+00,5.956728495282736446e+01
5.271592472723672707e+00,5.955656562803112308e+01
5.272849109785108013e+00,5.954586470725766389e+01
5.274105746846545095e+00,5.953518212810416088e+01
5.275362383907980401e+00,5.952451782849848883e+01
5.276619020969416596e+00,5.951387174669681457e+01
5.277875658030851902e+00,5.950324382128118827e+01
5.279132295092288096e+00,5.949263399115715600e+01
5.280388932153724291e+00,5.948204219555142203e+01
5.281645569215160485e+00,5.947146837400950403e+01
5.282902206276595791e+00,5.946091246639343098e+01
5.284158843338031986e+00,5.945037441287942670e+01
5.285415480399467292e+00,5.943985415395567173e+01
5.286672117460904374e+00,5.942935163042003666e+01
5.287928754522339680e+00,5.941886678337786520e+01
5.289185391583775875e+00,5.940839955423975027e+01
5.290442028645211181e+00,5.939794988471936676e+01
5.291698665706647375e+00,5.938751771683129022e+01
5.292955302768083570e+00,5.937710299288885807e+01
5.294211939829519764e+00,5.936670565550204515e+01
5.295468576890955070e+00,5.935632564757534624e+01
5.296725213952391265e+00,5.934596291230568710e+01
5.297981851013826571e+00,5.933561739318037809e+01
5.299238488075263653e+00,5.932528903397502518e+01
5.300495125136698960e+00,5.931497777875153332e+01
5.301751762198135154e+00,5.930468357185606720e+01
5.303008399259570460e+00,5.929440635791707592e+01
5.304265036321006654e+00,5.928414608184329637e+01
5.305521673382442849e+00,5.927390268882180635e+01
5.306778310443879043e+00,5.926367612431607768e+01
5.308034947505314349e+00,5.925346633406405772e+01
5.309291584566750544e+00,5.924327326407625094e+01
5.310548221628185850e+00,5.923309686063382884e+01
5.311804858689622044e+00,5.922293707028676835e+01
5.313061495751058239e+00,5.921279383985199019e+01
5.314318132812494433e+00,5.920266711641149726e+01
5.315574769873929739e+00,5.919255684731058409e+01
5.316831406935365933e+00,5.918246298015600360e+01
5.318088043996802128e+00,5.917238546281419076e+01
5.319344681058237434e+00,5.916232424340946494e+01
5.320601318119673628e+00,5.915227927032228905e+01
5.321857955181109823e+00,5.914225049218751451e+01
5.323114592242545129e+00,5.913223785789266174e+01
5.324371229303981323e+00,5.912224131657617932e+01
5.325627866365417518e+00,5.911226081762577422e+01
5.326884503426852824e+00,5.910229631067670653e+01
5.328141140488289018e+00,5.909234774561011960e+01
5.329397777549724324e+00,5.908241507255138458e+01
5.330654414611161407e+00,5.907249824186847320e+01
5.331911051672596713e+00,5.906259720417031645e+01
5.333167688734032907e+00,5.905271191030517741e+01
5.334424325795468214e+00,5.904284231135908101e+01
5.335680962856904408e+00,5.903298835865420102e+01
5.336937599918340602e+00,5.902315000374729692e+01
5.338194236979776797e+00,5.901332719842816488e+01
5.339450874041212103e+00,5.900351989471806746e+01
5.340707511102648297e+00,5.899372804486822730e+01
5.341964148164083603e+00,5.898395160135829229e+01
5.343220785225520686e+00,5.897419051689482217e+01
5.344477422286955992e+00,5.896444474440980343e+01
5.345734059348392186e+00,5.895471423705917857e+01
5.346990696409827493e+00,5.894499894822134678e+01
5.348247333471263687e+00,5.893529883149573578e+01
5.349503970532699881e+00,5.892561384070134523e+01
5.350760607594136076e+00,5.891594392987530426e+01
5.352017244655571382e+00,5.890628905327147891e+01
5.353273881717007576e+00,5.889664916535902961e+01
5.354530518778442882e+00,5.888702422082103283e+01
5.355787155839879965e+00,5.887741417455310255e+01
5.357043792901315271e+00,5.886781898166199056e+01
5.358300429962751465e+00,5.885823859746425057e+01
5.359557067024186772e+00,5.884867297748487402e+01
5.360813704085622966e+00,5.883912207745595424e+01
5.362070341147059160e+00,5.882958585331534351e+01
5.363326978208495355e+00,5.882006426120535991e+01
5.364583615269930661e+00,5.881055725747145857e+01
5.365840252331366855e+00,5.880106479866094560e+01
5.367096889392802161e+00,5.879158684152167780e+01
5.368353526454238356e+00,5.878212334300081920e+01
5.369610163515674550e+00,5.877267426024353369e+01
5.370866800577110745e+00,5.876323955059176285e+01
5.372123437638546051e+00,5.875381917158296829e+01
5.373380074699982245e+00,5.874441308094889536e+01
5.374636711761418439e+00,5.873502123661435093e+01
5.375893348822853746e+00,5.872564359669599554e+01
5.377149985884289940e+00,5.871628011950112835e+01
5.378406622945726134e+00,5.870693076352649342e+01
5.379663260007161441e+00,5.869759548745710021e+01
5.380919897068597635e+00,5.868827425016503696e+01
5.382176534130033829e+00,5.867896701070831256e+01
5.383433171191469135e+00,5.866967372832970540e+01
5.384689808252905330e+00,5.866039436245559102e+01
5.385946445314340636e+00,5.865112887269483366e+01
5.387203082375777718e+00,5.864187721883763516e+01
5.388459719437213025e+00,5.863263936085442651e+01
5.389716356498649219e+00,5.862341525889473104e+01
5.390972993560084525e+00,5.861420487328609852e+01
5.392229630621520720e+00,5.860500816453298256e+01
5.393486267682956914e+00,5.859582509331566058e+01
5.394742904744393108e+00,5.858665562048916087e+01
5.395999541805828414e+00,5.857749970708219678e+01
5.397256178867264609e+00,5.856835731429610092e+01
5.398512815928699915e+00,5.855922840350376646e+01
5.399769452990136998e+00,5.855011293624860969e+01
5.401026090051572304e+00,5.854101087424353267e+01
5.402282727113008498e+00,5.853192217936990005e+01
5.403539364174443804e+00,5.852284681367650876e+01
5.404796001235879999e+00,5.851378473937859326e+01
5.406052638297316193e+00,5.850473591885680236e+01
5.407309275358752387e+00,5.849570031465621156e+01
5.408565912420187693e+00,5.848667788948532831e+01
5.409822549481623888e+00,5.847766860621512564e+01
5.411079186543059194e+00,5.846867242787804742e+01
5.412335823604496277e+00,5.845968931766707044e+01
5.413592460665931583e+00,5.845071923893470967e+01
5.414849097727367777e+00,5.844176215519208739e+01
5.416105734788803083e+00,5.843281803010800246e+01
5.417362371850239278e+00,5.842388682750796391e+01
5.418619008911675472e+00,5.841496851137328861e+01
5.419875645973111666e+00,5.840606304584014907e+01
5.421132283034546973e+00,5.839717039519867825e+01
5.422388920095983167e+00,5.838829052389206709e+01
5.423645557157418473e+00,5.837942339651564083e+01
5.424902194218854667e+00,5.837056897781597087e+01
5.426158831280290862e+00,5.836172723269000784e+01
5.427415468341727056e+00,5.835289812618416505e+01
5.428672105403162362e+00,5.834408162349345872e+01
5.429928742464598557e+00,5.833527768996065532e+01
5.431185379526033863e+00,5.832648629107539051e+01
5.432442016587470057e+00,5.831770739247330937e+01
5.433698653648906252e+00,5.830894095993523507e+01
5.434955290710342446e+00,5.830018695938630913e+01
5.436211927771777752e+00,5.829144535689516715e+01
5.437468564833213946e+00,5.828271611867310753e+01
5.438725201894650141e+00,5.827399921107325298e+01
5.439981838956085447e+00,5.826529460058974763e+01
5.441238476017521641e+00,5.825660225385693991e+01
5.442495113078957836e+00,5.824792213764857252e+01
5.443751750140393142e+00,5.823925421887698661e+01
5.445008387201829336e+00,5.823059846459233313e+01
5.446265024263265531e+00,5.822195484198176985e+01
5.447521661324700837e+00,5.821332331836868690e+01
5.448778298386137031e+00,5.820470386121193229e+01
5.450034935447572337e+00,5.819609643810503030e+01
5.451291572509009420e+00,5.818750101677542830e+01
5.452548209570444726e+00,5.817891756508372936e+01
5.453804846631880920e+00,5.817034605102293909e+01
5.455061483693316227e+00,5.816178644271771958e+01
5.456318120754752421e+00,5.815323870842363618e+01
5.457574757816188615e+00,5.814470281652643280e+01
5.458831394877624810e+00,5.813617873554127868e+01
5.460088031939060116e+00,5.812766643411206502e+01
5.461344669000496310e+00,5.811916588101066594e+01
5.462601306061931616e+00,5.811067704513622800e+01
5.463857943123368699e+00,5.810219989551445252e+01
5.465114580184804005e+00,5.809373440129689214e+01
5.466371217246240199e+00,5.808528053176024741e+01
5.467627854307675506e+00,5.807683825630567753e+01
5.468884491369111700e+00,5.806840754445808983e+01
5.470141128430547894e+00,5.805998836586547185e+01
5.471397765491984089e+00,5.805158069029819501e+01
5.472654402553419395e+00,5.804318448764834670e+01
5.473911039614855589e+00,5.803479972792906239e+01
5.475167676676290895e+00,5.802642638127383634e+01
5.476424313737727978e+00,5.801806441793587510e+01
5.477680950799163284e+00,5.800971380828743662e+01
5.478937587860599479e+00,5.800137452281917660e+01
5.480194224922034785e+00,5.799304653213950189e+01
5.481450861983470979e+00,5.798472980697390966e+01
5.482707499044907173e+00,5.797642431816436925e+01
5.483964136106343368e+00,5.796813003666866848e+01
5.485220773167778674e+00,5.795984693355979545e+01
5.486477410229214868e+00,5.795157498002530616e+01
5.487734047290650174e+00,5.794331414736669927e+01
5.488990684352086369e+00,5.793506440699880500e+01
5.490247321413522563e+00,5.792682573044916694e+01
5.491503958474958758e+00,5.791859808935742393e+01
5.492760595536394064e+00,5.791038145547472737e+01
5.494017232597830258e+00,5.790217580066310887e+01
5.495273869659266452e+00,5.789398109689491179e+01
5.496530506720701759e+00,5.788579731625218017e+01
5.497787143782137953e+00,5.787762443092607612e+01
5.499043780843574147e+00,5.786946241321629714e+01
5.500300417905009454e+00,5.786131123553049349e+01
5.501557054966445648e+00,5.785317087038369266e+01
5.502813692027881842e+00,5.784504129039771669e+01
5.504070329089317148e+00,5.783692246830062089e+01
5.505326966150753343e+00,5.782881437692613957e+01
5.506583603212189537e+00,5.782071698921309633e+01
5.507840240273625732e+00,5.781263027820487821e+01
5.509096877335061038e+00,5.780455421704886732e+01
5.510353514396497232e+00,5.779648877899587944e+01
5.511610151457932538e+00,5.778843393739963830e+01
5.512866788519368733e+00,5.778038966571621415e+01
5.514123425580804927e+00,5.777235593750350517e+01
5.515380062642241121e+00,5.776433272642069028e+01
5.516636699703676427e+00,5.775632000622769624e+01
5.517893336765112622e+00,5.774831775078467189e+01
5.519149973826547928e+00,5.774032593405146230e+01
5.520406610887985011e+00,5.773234453008709011e+01
5.521663247949420317e+00,5.772437351304923681e+01
5.522919885010856511e+00,5.771641285719372405e+01
5.524176522072291817e+00,5.770846253687401628e+01
5.525433159133728012e+00,5.770052252654070202e+01
5.526689796195164206e+00,5.769259280074098228e+01
5.527946433256600400e+00,5.768467333411819453e+01
5.529203070318035707e+00,5.767676410141129395e+01
5.530459707379471901e+00,5.766886507745436319e+01
5.531716344440907207e+00,5.766097623717612919e+01
5.532972981502344290e+00,5.765309755559947291e+01
5.534229618563779596e+00,5.764522900784093196e+01
5.535486255625215790e+00,5.763737056911024581e+01
5.536742892686651096e+00,5.762952221470985847e+01
5.537999529748087291e+00,5.762168392003444239e+01
5.539256166809523485e+00,5.761385566057042951e+01
5.540512803870959679e+00,5.760603741189555649e+01
5.541769440932394986e+00,5.759822914967838159e+01
5.543026077993831180e+00,5.759043084967782988e+01
5.544282715055266486e+00,5.758264248774273852e+01
5.545539352116703569e+00,5.757486403981137357e+01
5.546795989178138875e+00,5.756709548191101788e+01
5.548052626239575069e+00,5.755933679015749505e+01
5.549309263301010375e+00,5.755158794075472173e+01
5.550565900362446570e+00,5.754384890999426005e+01
5.551822537423882764e+00,5.753611967425489837e+01
5.553079174485318070e+00,5.752840021000218940e+01
5.554335811546754265e+00,5.752069049378800969e+01
5.555592448608190459e+00,5.751299050225015463e+01
5.556849085669625765e+00,5.750530021211188370e+01
5.558105722731061960e+00,5.749761960018150120e+01
5.559362359792498154e+00,5.748994864335192290e+01
5.560618996853933460e+00,5.748228731860026386e+01
5.561875633915369654e+00,5.747463560298741214e+01
5.563132270976805849e+00,5.746699347365761668e+01
5.564388908038242043e+00,5.745936090783806094e+01
5.565645545099677349e+00,5.745173788283847927e+01
5.566902182161113544e+00,5.744412437605070920e+01
5.568158819222548850e+00,5.743652036494831492e+01
5.569415456283985044e+00,5.742892582708616800e+01
5.570672093345421239e+00,5.742134074010004952e+01
5.571928730406857433e+00,5.741376508170625215e+01
5.573185367468292739e+00,5.740619882970118226e+01
5.574442004529728933e+00,5.739864196196097623e+01
5.575698641591164240e+00,5.739109445644108831e+01
5.576955278652600434e+00,5.738355629117592116e+01
5.578211915714036628e+00,5.737602744427842083e+01
5.579468552775472823e+00,5.736850789393970729e+01
5.580725189836908129e+00,5.736099761842869071e+01
5.581981826898344323e+00,5.735349659609168782e+01
5.583238463959779629e+00,5.734600480535204525e+01
5.584495101021216712e+00,5.733852222470977011e+01
5.585751738082652018e+00,5.733104883274114627e+01
5.587008375144088212e+00,5.732358460809837908e+01
5.588265012205523519e+00,5.731612952950920459e+01
5.589521649266959713e+00,5.730868357577656269e+01
5.590778286328395907e+00,5.730124672577819211e+01
5.592034923389832102e+00,5.729381895846628936e+01
5.593291560451267408e+00,5.728640025286716053e+01
5.594548197512703602e+00,5.727899058808083765e+01
5.595804834574138908e+00,5.727158994328075181e+01
5.597061471635575991e+00,5.726419829771336367e+01
5.598318108697011297e+00,5.725681563069781532e+01
5.599574745758447492e+00,5.724944192162558210e+01
5.600831382819882798e+00,5.724207714996013863e+01
5.602088019881318992e+00,5.723472129523659646e+01
5.603344656942755186e+00,5.722737433706138432e+01
5.604601294004191381e+00,5.722003625511189284e+01
5.605857931065626687e+00,5.721270702913613349e+01
5.607114568127062881e+00,5.720538663895241172e+01
5.608371205188498188e+00,5.719807506444900014e+01
5.609627842249935270e+00,5.719077228558379744e+01
5.610884479311370576e+00,5.718347828238399444e+01
5.612141116372806771e+00,5.717619303494576144e+01
5.613397753434242077e+00,5.716891652343391428e+01
5.614654390495678271e+00,5.716164872808158037e+01
5.615911027557114465e+00,5.715438962918990029e+01
5.617167664618549772e+00,5.714713920712769379e+01
5.618424301679985966e+00,5.713989744233114720e+01
5.619680938741422160e+00,5.713266431530348655e+01
5.620937575802857467e+00,5.712543980661467913e+01
5.622194212864293661e+00,5.711822389690110668e+01
5.623450849925729855e+00,5.711101656686527406e+01
5.624707486987165161e+00,5.710381779727548945e+01
5.625964124048601356e+00,5.709662756896554470e+01
5.627220761110037550e+00,5.708944586283444522e+01
5.628477398171473745e+00,5.708227265984606902e+01
5.629734035232909051e+00,5.707510794102889662e+01
5.630990672294345245e+00,5.706795168747569136e+01
5.632247309355780551e+00,5.706080388034320805e+01
5.633503946417216746e+00,5.705366450085190166e+01
5.634760583478652940e+00,5.704653353028563600e+01
5.636017220540089134e+00,5.703941094999137817e+01
5.637273857601524440e+00,5.703229674137891436e+01
5.638530494662960635e+00,5.702519088592056562e+01
5.639787131724395941e+00,5.701809336515089655e+01
5.641043768785833024e+00,5.701100416066643817e+01
5.642300405847268330e+00,5.700392325412538241e+01
5.643557042908704524e+00,5.699685062724732632e+01
5.644813679970139830e+00,5.698978626181297358e+01
5.646070317031576025e+00,5.698273013966386458e+01
5.647326954093012219e+00,5.697568224270209214e+01
5.648583591154448413e+00,5.696864255289003864e+01
5.649840228215883720e+00,5.696161105225009180e+01
5.651096865277319914e+00,5.695458772286436755e+01
5.652353502338755220e+00,5.694757254687445425e+01
5.653610139400192303e+00,5.694056550648112847e+01
5.654866776461627609e+00,5.693356658394409919e+01
5.656123413523063803e+00,5.692657576158173072e+01
5.657380050584499109e+00,5.691959302177078683e+01
5.658636687645935304e+00,5.691261834694616795e+01
5.659893324707371498e+00,5.690565171960064106e+01
5.661149961768807692e+00,5.689869312228459108e+01
5.662406598830242999e+00,5.689174253760575084e+01
5.663663235891679193e+00,5.688479994822894525e+01
5.664919872953114499e+00,5.687786533687584978e+01
5.666176510014551582e+00,5.687093868632472038e+01
5.667433147075986888e+00,5.686401997941015196e+01
5.668689784137423082e+00,5.685710919902280835e+01
5.669946421198858388e+00,5.685020632810920205e+01
5.671203058260294583e+00,5.684331134967142418e+01
5.672459695321730777e+00,5.683642424676689586e+01
5.673716332383166083e+00,5.682954500250813368e+01
5.674972969444602278e+00,5.682267360006250811e+01
5.676229606506038472e+00,5.681581002265198777e+01
5.677486243567473778e+00,5.680895425355289774e+01
5.678742880628909973e+00,5.680210627609569940e+01
5.679999517690346167e+00,5.679526607366472746e+01
5.681256154751781473e+00,5.678843362969796971e+01
5.682512791813217667e+00,5.678160892768682544e+01
5.683769428874653862e+00,5.677479195117586386e+01
5.685026065936090056e+00,5.676798268376259671e+01
5.686282702997525362e+00,5.676118110909724379e+01
5.687539340058961557e+00,5.675438721088251270e+01
5.688795977120396863e+00,5.674760097287335725e+01
5.690052614181833057e+00,5.674082237887675007e+01
5.691309251243269252e+00,5.673405141275146235e+01
5.692565888304705446e+00,5.672728805840782940e+01
5.693822525366140752e+00,5.672053229980753031e+01
5.695079162427576946e+00,5.671378412096337485e+01
5.696335799489012253e+00,5.670704350593905474e+01
5.697592436550449335e+00,5.670031043884895894e+01
5.698849073611884641e+00,5.669358490385792493e+01
5.700105710673320836e+00,5.668686688518102557e+01
5.701362347734756142e+00,5.668015636708336302e+01
5.702618984796192336e+00,5.667345333387985562e+01
5.703875621857628531e+00,5.666675776993499625e+01
5.705132258919064725e+00,5.666006965966266762e+01
5.706388895980500031e+00,5.665338898752592200e+01
5.707645533041936226e+00,5.664671573803675386e+01
5.708902170103371532e+00,5.664004989575592219e+01
5.710158807164808614e+00,5.663339144529270186e+01
5.711415444226243920e+00,5.662674037130470595e+01
5.712672081287680115e+00,5.662009665849767970e+01
5.713928718349115421e+00,5.661346029162526605e+01
5.715185355410551615e+00,5.660683125548882799e+01
5.716441992471987810e+00,5.660020953493724249e+01
5.717698629533424004e+00,5.659359511486668026e+01
5.718955266594859310e+00,5.658698798022043519e+01
5.720211903656295505e+00,5.658038811598868989e+01
5.721468540717730811e+00,5.657379550720833805e+01
5.722725177779167893e+00,5.656721013896279260e+01
5.723981814840603199e+00,5.656063199638176542e+01
5.725238451902039394e+00,5.655406106464108973e+01
5.726495088963474700e+00,5.654749732896251402e+01
5.727751726024910894e+00,5.654094077461353152e+01
5.729008363086347089e+00,5.653439138690715282e+01
5.730265000147783283e+00,5.652784915120173537e+01
5.731521637209218589e+00,5.652131405290079869e+01
5.732778274270654784e+00,5.651478607745282545e+01
5.734034911332090090e+00,5.650826521035106254e+01
5.735291548393526284e+00,5.650175143713335046e+01
5.736548185454962479e+00,5.649524474338193869e+01
5.737804822516397785e+00,5.648874511472327953e+01
5.739061459577833979e+00,5.648225253682786473e+01
5.740318096639270173e+00,5.647576699541003364e+01
5.741574733700705480e+00,5.646928847622778846e+01
5.742831370762141674e+00,5.646281696508261660e+01
5.744088007823577868e+00,5.645635244781930595e+01
5.745344644885013174e+00,5.644989491032577433e+01
5.746601281946449369e+00,5.644344433853287768e+01
5.747857919007885563e+00,5.643700071841423949e+01
5.749114556069321758e+00,5.643056403598607318e+01
5.750371193130757064e+00,5.642413427730701869e+01
5.751627830192193258e+00,5.641771142847793641e+01
5.752884467253628564e+00,5.641129547564176505e+01
5.754141104315064759e+00,5.640488640498332984e+01
5.755397741376500953e+00,5.639848420272917906e+01
5.756654378437937147e+00,5.639208885514740643e+01
5.757911015499372454e+00,5.638570034854748769e+01
5.759167652560808648e+00,5.637931866928010294e+01
5.760424289622243954e+00,5.637294380373698033e+01
5.761680926683681037e+00,5.636657573835070423e+01
5.762937563745116343e+00,5.636021445959458731e+01
5.764194200806552537e+00,5.635385995398245740e+01
5.765450837867987843e+00,5.634751220806853667e+01
5.766707474929424038e+00,5.634117120844724269e+01
5.767964111990860232e+00,5.633483694175305345e+01
5.769220749052296426e+00,5.632850939466031548e+01
