Rotation angle (rad), Temperature (K)
4.718359200470527703e+00,7.046741630287182545e+01
4.719616088909651452e+00,7.038424131650194226e+01
4.720872977348775201e+00,7.030304602458626562e+01
4.722129865787898950e+00,7.022371693505324686e+01
4.723386754227022699e+00,7.014614992906513180e+01
4.724643642666146448e+00,7.007024932805876460e+01
4.725900531105270197e+00,6.999592706452035884e+01
4.727157419544393946e+00,6.992310194408344159e+01
4.728414307983517695e+00,6.985169898810532629e+01
4.729671196422641444e+00,6.978164884723675243e+01
4.730928084861765193e+00,6.971288727768143190e+01
4.732184973300888942e+00,6.964535467287012693e+01
4.733441861740012691e+00,6.957899564416912597e+01
4.734698750179136439e+00,6.951375864502291790e+01
4.735955638618260188e+00,6.944959563361091170e+01
4.737212527057383937e+00,6.938646176969169233e+01
4.738469415496507686e+00,6.932431514182704291e+01
4.739726303935631435e+00,6.926311652163086308e+01
4.740983192374755184e+00,6.920282914208497971e+01
4.742240080813878933e+00,6.914341849731101775e+01
4.743496969253002682e+00,6.908485216149190933e+01
4.744753857692126431e+00,6.902709962490324358e+01
4.746010746131249292e+00,6.897013214524936586e+01
4.747267634570373041e+00,6.891392261270459585e+01
4.748524523009496789e+00,6.885844542724123585e+01
4.749781411448620538e+00,6.880367638698498922e+01
4.751038299887744287e+00,6.874959258647905358e+01
4.752295188326868036e+00,6.869617232386151784e+01
4.753552076765991785e+00,6.864339501606993110e+01
4.754808965205115534e+00,6.859124112128334616e+01
4.756065853644239283e+00,6.853969206789710711e+01
4.757322742083363032e+00,6.848873018940116708e+01
4.758579630522486781e+00,6.843833866459931414e+01
4.759836518961610530e+00,6.838850146266599950e+01
4.761093407400734279e+00,6.833920329258948811e+01
4.762350295839858028e+00,6.829042955659713243e+01
4.763607184278981777e+00,6.824216630719958232e+01
4.764864072718105525e+00,6.819440020752772114e+01
4.766120961157229274e+00,6.814711849466870319e+01
4.767377849596353023e+00,6.810030894573696969e+01
4.768634738035476772e+00,6.805395984644184182e+01
4.769891626474600521e+00,6.800805996193686553e+01
4.771148514913724270e+00,6.796259850975644667e+01
4.772405403352848019e+00,6.791756513466451395e+01
4.773662291791971768e+00,6.787294988525584927e+01
4.774919180231095517e+00,6.782874319216637105e+01
4.776176068670219266e+00,6.778493584776157377e+01
4.777432957109343015e+00,6.774151898718440634e+01
4.778689845548466764e+00,6.769848407065489937e+01
4.779946733987590513e+00,6.765582286692338698e+01
4.781203622426714261e+00,6.761352743778789431e+01
4.782460510865838010e+00,6.757159012359430506e+01
4.783717399304961759e+00,6.753000352964490105e+01
4.784974287744085508e+00,6.748876051344744553e+01
4.786231176183209257e+00,6.744785417274260908e+01
4.787488064622333006e+00,6.740727783425290909e+01
4.788744953061456755e+00,6.736702504310120787e+01
4.790001841500580504e+00,6.732708955285086461e+01
4.791258729939704253e+00,6.728746531612375747e+01
4.792515618378828002e+00,6.724814647575597348e+01
4.793772506817951751e+00,6.720912735645399039e+01
4.795029395257075500e+00,6.717040245691747202e+01
4.796286283696199249e+00,6.713196644239695843e+01
4.797543172135322997e+00,6.709381413765785851e+01
4.798800060574446746e+00,6.705594052032371621e+01
4.800056949013570495e+00,6.701834071457425068e+01
4.801313837452694244e+00,6.698100998517521987e+01
4.802570725891817993e+00,6.694394373181913238e+01
4.803827614330941742e+00,6.690713748375709713e+01
4.805084502770065491e+00,6.687058689470373452e+01
4.806341391209189240e+00,6.683428773799849409e+01
4.807598279648312989e+00,6.679823590200749095e+01
4.808855168087436738e+00,6.676242738575155045e+01
4.810112056526560487e+00,6.672685829474700370e+01
4.811368944965684236e+00,6.669152483704651502e+01
4.812625833404807985e+00,6.665642331946847321e+01
4.813882721843931733e+00,6.662155014400391906e+01
4.815139610283055482e+00,6.658690180439087669e+01
4.816396498722179231e+00,6.655247488284665280e+01
4.817653387161302980e+00,6.651826604694933565e+01
4.818910275600426729e+00,6.648427204666003831e+01
4.820167164039550478e+00,6.645048971147828354e+01
4.821424052478674227e+00,6.641691594772332508e+01
4.822680940917797976e+00,6.638354773593455604e+01
4.823937829356921725e+00,6.635038212838469462e+01
4.825194717796045474e+00,6.631741624669977853e+01
4.826451606235169223e+00,6.628464727958041181e+01
4.827708494674292972e+00,6.625207248061909127e+01
4.828965383113416721e+00,6.621968916620846812e+01
4.830222271552540469e+00,6.618749471353619640e+01
4.831479159991664218e+00,6.615548655866180638e+01
4.832736048430787967e+00,6.612366219467170936e+01
4.833992936869911716e+00,6.609201916990822667e+01
4.835249825309035465e+00,6.606055508626924677e+01
4.836506713748159214e+00,6.602926759757498587e+01
4.837763602187282963e+00,6.599815440799859800e+01
4.839020490626406712e+00,6.596721327055770701e+01
4.840277379065530461e+00,6.593644198566383352e+01
4.841534267504654210e+00,6.590583839972711644e+01
4.842791155943777959e+00,6.587540040381374240e+01
4.844048044382901708e+00,6.584512593235362488e+01
4.845304932822025457e+00,6.581501296189604489e+01
4.846561821261149205e+00,6.578505950991116435e+01
4.847818709700272954e+00,6.575526363363522364e+01
4.849075598139396703e+00,6.572562342895760423e+01
4.850332486578520452e+00,6.569613702934776711e+01
4.851589375017644201e+00,6.566680260482051779e+01
4.852846263456767950e+00,6.563761836093773638e+01
4.854103151895891699e+00,6.560858253784516592e+01
4.855360040335015448e+00,6.557969340934258184e+01
4.856616928774139197e+00,6.555094928198614923e+01
4.857873817213262946e+00,6.552234849422140428e+01
4.859130705652386695e+00,6.549388941554578025e+01
4.860387594091510444e+00,6.546557044569921402e+01
4.861644482530634193e+00,6.543739001388192378e+01
4.862901370969757942e+00,6.540934657799810736e+01
4.864158259408881690e+00,6.538143862392458061e+01
4.865415147848005439e+00,6.535366466480324732e+01
4.866672036287129188e+00,6.532602324035660502e+01
4.867928924726252937e+00,6.529851291622526333e+01
4.869185813165376686e+00,6.527113228332660810e+01
4.870442701604500435e+00,6.524387995723391498e+01
4.871699590043624184e+00,6.521675457757496019e+01
4.872956478482747933e+00,6.518975480744943241e+01
4.874213366921871682e+00,6.516287933286450595e+01
4.875470255360995431e+00,6.513612686218777981e+01
4.876727143800119180e+00,6.510949612561699951e+01
4.877984032239242929e+00,6.508298587466586582e+01
4.879240920678366678e+00,6.505659488166547533e+01
4.880497809117490426e+00,6.503032193928059712e+01
4.881754697556614175e+00,6.500416586004045882e+01
4.883011585995737924e+00,6.497812547588338816e+01
4.884268474434861673e+00,6.495219963771481275e+01
4.885525362873985422e+00,6.492638721497823440e+01
4.886782251313109171e+00,6.490068709523859525e+01
4.888039139752232920e+00,6.487509818377769477e+01
4.889296028191356669e+00,6.484961940320114593e+01
4.890552916630480418e+00,6.482424969305655793e+01
4.891809805069604167e+00,6.479898800946250503e+01
4.893066693508727916e+00,6.477383332474786926e+01
4.894323581947851665e+00,6.474878462710132965e+01
4.895580470386975414e+00,6.472384092023051494e+01
4.896837358826099162e+00,6.469900122303054957e+01
4.898094247265222911e+00,6.467426456926168044e+01
4.899351135704346660e+00,6.464963000723575703e+01
4.900608024143470409e+00,6.462509659951103913e+01
4.901864912582594158e+00,6.460066342259536043e+01
4.903121801021717907e+00,6.457632956665715085e+01
4.904378689460841656e+00,6.455209413524411843e+01
4.905635577899965405e+00,6.452795624500943461e+01
4.906892466339089154e+00,6.450391502544501066e+01
4.908149354778212015e+00,6.447996961862178011e+01
4.909406243217335764e+00,6.445611917893680243e+01
4.910663131656459512e+00,6.443236287286670461e+01
4.911920020095583261e+00,6.440869987872757463e+01
4.913176908534707010e+00,6.438512938644096550e+01
4.914433796973830759e+00,6.436165059730579685e+01
4.915690685412954508e+00,6.433826272377604027e+01
4.916947573852078257e+00,6.431496498924389016e+01
4.918204462291202006e+00,6.429175662782843403e+01
4.919461350730325755e+00,6.426863688416953835e+01
4.920718239169449504e+00,6.424560501322676487e+01
4.921975127608573253e+00,6.422266028008324668e+01
4.923232016047697002e+00,6.419980195975436743e+01
4.924488904486820751e+00,6.417702933700100232e+01
4.925745792925944500e+00,6.415434170614733489e+01
4.927002681365068248e+00,6.413173837090300822e+01
4.928259569804191997e+00,6.410921864418953930e+01
4.929516458243315746e+00,6.408678184797076938e+01
4.930773346682439495e+00,6.406442731308743532e+01
4.932030235121563244e+00,6.404215437909550701e+01
4.933287123560686993e+00,6.401996239410841838e+01
4.934544011999810742e+00,6.399785071464280861e+01
4.935800900438934491e+00,6.397581870546795813e+01
4.937057788878058240e+00,6.395386573945864228e+01
4.938314677317181989e+00,6.393199119745131043e+01
4.939571565756305738e+00,6.391019446810359028e+01
4.940828454195429487e+00,6.388847494775691871e+01
4.942085342634553236e+00,6.386683204030230598e+01
4.943342231073676984e+00,6.384526515704909855e+01
4.944599119512800733e+00,6.382377371659665499e+01
4.945856007951924482e+00,6.380235714470883579e+01
4.947112896391048231e+00,6.378101487419134941e+01
4.948369784830171980e+00,6.375974634477169900e+01
4.949626673269295729e+00,6.373855100298180076e+01
4.950883561708419478e+00,6.371742830204313179e+01
4.952140450147543227e+00,6.369637770175440039e+01
4.953397338586666976e+00,6.367539866838156826e+01
4.954654227025790725e+00,6.365449067455028853e+01
4.955911115464914474e+00,6.363365319914061047e+01
4.957168003904038223e+00,6.361288572718391521e+01
4.958424892343161972e+00,6.359218774976204003e+01
4.959681780782285720e+00,6.357155876390851290e+01
4.960938669221409469e+00,6.355099827251186895e+01
4.962195557660533218e+00,6.353050578422094219e+01
4.963452446099656967e+00,6.351008081335214683e+01
4.964709334538780716e+00,6.348972287979871254e+01
4.965966222977904465e+00,6.346943150894167474e+01
4.967223111417028214e+00,6.344920623156279049e+01
4.968479999856151963e+00,6.342904658375918103e+01
4.969736888295275712e+00,6.340895210685967243e+01
4.970993776734399461e+00,6.338892234734290554e+01
4.972250665173523210e+00,6.336895685675698786e+01
4.973507553612646959e+00,6.334905519164083643e+01
4.974764442051770708e+00,6.332921691344703419e+01
4.976021330490894456e+00,6.330944158846622827e+01
4.977278218930018205e+00,6.328972878775303457e+01
4.978535107369141954e+00,6.327007808705336345e+01
4.979791995808265703e+00,6.325048906673319493e+01
4.981048884247389452e+00,6.323096131170871814e+01
4.982305772686513201e+00,6.321149441137784919e+01
4.983562661125636950e+00,6.319208795955302804e+01
4.984819549564760699e+00,6.317274155439535832e+01
4.986076438003884448e+00,6.315345479834996212e+01
4.987333326443008197e+00,6.313422729808258538e+01
4.988590214882131946e+00,6.311505866441741119e+01
4.989847103321255695e+00,6.309594851227603129e+01
4.991103991760379444e+00,6.307689646061756861e+01
4.992360880199503193e+00,6.305790213237992248e+01
4.993617768638626941e+00,6.303896515442212234e+01
4.994874657077750690e+00,6.302008515746772588e+01
4.996131545516874439e+00,6.300126177604928301e+01
4.997388433955998188e+00,6.298249464845381596e+01
4.998645322395121937e+00,6.296378341666929401e+01
4.999902210834245686e+00,6.294512772633209607e+01
5.001159099273369435e+00,6.292652722667541099e+01
5.002415987712493184e+00,6.290798157047859718e+01
5.003672876151616933e+00,6.288949041401745177e+01
5.004929764590740682e+00,6.287105341701531813e+01
5.006186653029864431e+00,6.285267024259516688e+01
5.007443541468988180e+00,6.283434055723245848e+01
5.008700429908111929e+00,6.281606403070884426e+01
5.009957318347235677e+00,6.279784033606672011e+01
5.011214206786359426e+00,6.277966914956456179e+01
5.012471095225483175e+00,6.276155015063304887e+01
5.013727983664606924e+00,6.274348302183195614e+01
5.014984872103730673e+00,6.272546744880776259e+01
5.016241760542854422e+00,6.270750312025205631e+01
5.017498648981978171e+00,6.268958972786062134e+01
5.018755537421101920e+00,6.267172696629321393e+01
5.020012425860225669e+00,6.265391453313405634e+01
5.021269314299349418e+00,6.263615212885299144e+01
5.022526202738473167e+00,6.261843945676731948e+01
5.023783091177596916e+00,6.260077622300424594e+01
5.025039979616720665e+00,6.258316213646397586e+01
5.026296868055844413e+00,6.256559690878346203e+01
5.027553756494968162e+00,6.254808025430068597e+01
5.028810644934091911e+00,6.253061189001962816e+01
5.030067533373215660e+00,6.251319153557575703e+01
5.031324421812339409e+00,6.249581891320209337e+01
5.032581310251463158e+00,6.247849374769585751e+01
5.033838198690586907e+00,6.246121576638566353e+01
5.035095087129710656e+00,6.244398469909922511e+01
5.036351975568834405e+00,6.242680027813163690e+01
5.037608864007958154e+00,6.240966223821410352e+01
5.038865752447081903e+00,6.239257031648323704e+01
5.040122640886205652e+00,6.237552425245080912e+01
5.041379529325329401e+00,6.235852378797404327e+01
5.042636417764453149e+00,6.234156866722629076e+01
5.043893306203576898e+00,6.232465863666828199e+01
5.045150194642700647e+00,6.230779344501976169e+01
5.046407083081824396e+00,6.229097284323159300e+01
5.047663971520948145e+00,6.227419658445831629e+01
5.048920859960071894e+00,6.225746442403114145e+01
5.050177748399195643e+00,6.224077611943132382e+01
5.051434636838319392e+00,6.222413143026400206e+01
5.052691525277443141e+00,6.220753011823243384e+01
5.053948413716566890e+00,6.219097194711261523e+01
5.055205302155690639e+00,6.217445668272830517e+01
5.056462190594814388e+00,6.215798409292644067e+01
5.057719079033938137e+00,6.214155394755291439e+01
5.058975967473061885e+00,6.212516601842872888e+01
5.060232855912185634e+00,6.210882007932652726e+01
5.061489744351309383e+00,6.209251590594745807e+01
5.062746632790433132e+00,6.207625327589842357e+01
5.064003521229556881e+00,6.206003196866964089e+01
5.065260409668680630e+00,6.204385176561252990e+01
5.066517298107804379e+00,6.202771244991800614e+01
5.067774186546927240e+00,6.201161380659500111e+01
5.069031074986050989e+00,6.199555562244937335e+01
5.070287963425174738e+00,6.197953768606311087e+01
5.071544851864298487e+00,6.196355978777383200e+01
5.072801740303422235e+00,6.194762171965460595e+01
5.074058628742545984e+00,6.193172327549403633e+01
5.075315517181669733e+00,6.191586425077669276e+01
5.076572405620793482e+00,6.190004444266379124e+01
5.077829294059917231e+00,6.188426364997415874e+01
5.079086182499040980e+00,6.186852167316546058e+01
5.080343070938164729e+00,6.185281831431575483e+01
5.081599959377288478e+00,6.183715337710524551e+01
5.082856847816412227e+00,6.182152666679834141e+01
5.084113736255535976e+00,6.180593799022595647e+01
5.085370624694659725e+00,6.179038715576806595e+01
5.086627513133783474e+00,6.177487397333651131e+01
5.087884401572907223e+00,6.175939825435804664e+01
5.089141290012030971e+00,6.174395981175761960e+01
5.090398178451154720e+00,6.172855845994192947e+01
5.091655066890278469e+00,6.171319401478314148e+01
5.092911955329402218e+00,6.169786629360289965e+01
5.094168843768525967e+00,6.168257511515652425e+01
5.095425732207649716e+00,6.166732029961744388e+01
5.096682620646773465e+00,6.165210166856183349e+01
5.097939509085897214e+00,6.163691904495347984e+01
5.099196397525020963e+00,6.162177225312886009e+01
5.100453285964144712e+00,6.160666111878239093e+01
5.101710174403268461e+00,6.159158546895190511e+01
5.102967062842392210e+00,6.157654513200434820e+01
5.104223951281515959e+00,6.156153993762162457e+01
5.105480839720639707e+00,6.154656971678667077e+01
5.106737728159763456e+00,6.153163430176969939e+01
5.107994616598887205e+00,6.151673352611464196e+01
5.109251505038010954e+00,6.150186722462576938e+01
5.110508393477134703e+00,6.148703523335446164e+01
5.111765281916258452e+00,6.147223738958624040e+01
5.113022170355382201e+00,6.145747353182786554e+01
5.114279058794505950e+00,6.144274349979468752e+01
5.115535947233629699e+00,6.142804713439812048e+01
5.116792835672753448e+00,6.141338427773330721e+01
5.118049724111877197e+00,6.139875477306693341e+01
5.119306612551000946e+00,6.138415846482521232e+01
5.120563500990124695e+00,6.136959519858200451e+01
5.121820389429248443e+00,6.135506482104712944e+01
5.123077277868372192e+00,6.134056718005479070e+01
5.124334166307495941e+00,6.132610212455218601e+01
5.125591054746619690e+00,6.131166950458825937e+01
5.126847943185743439e+00,6.129726917130255970e+01
5.128104831624867188e+00,6.128290097691429850e+01
5.129361720063990937e+00,6.126856477471150697e+01
5.130618608503114686e+00,6.125426041904034946e+01
5.131875496942238435e+00,6.123998776529459320e+01
5.133132385381362184e+00,6.122574666990515624e+01
5.134389273820485933e+00,6.121153699032985429e+01
5.135646162259609682e+00,6.119735858504324000e+01
5.136903050698733431e+00,6.118321131352655584e+01
5.138159939137857180e+00,6.116909503625786471e+01
5.139416827576980928e+00,6.115500961470225150e+01
5.140673716016104677e+00,6.114095491130218818e+01
5.141930604455228426e+00,6.112693078946799830e+01
5.143187492894352175e+00,6.111293711356844938e+01
5.144444381333475924e+00,6.109897374892143773e+01
5.145701269772599673e+00,6.108504056178483665e+01
5.146958158211723422e+00,6.107113741934739437e+01
5.148215046650847171e+00,6.105726418971982383e+01
5.149471935089970920e+00,6.104342074192592804e+01
5.150728823529094669e+00,6.102960694589386748e+01
5.151985711968218418e+00,6.101582267244754831e+01
5.153242600407342167e+00,6.100206779329807460e+01
5.154499488846465916e+00,6.098834218103534255e+01
5.155756377285589664e+00,6.097464570911972004e+01
5.157013265724713413e+00,6.096097825187383279e+01
5.158270154163837162e+00,6.094733968447445704e+01
5.159527042602960911e+00,6.093372988294446202e+01
5.160783931042084660e+00,6.092014872414492999e+01
5.162040819481208409e+00,6.090659608576730477e+01
5.163297707920332158e+00,6.089307184632564685e+01
5.164554596359455907e+00,6.087957588514902341e+01
5.165811484798579656e+00,6.086610808237392689e+01
5.167068373237703405e+00,6.085266831893682848e+01
5.168325261676827154e+00,6.083925647656678848e+01
5.169582150115950903e+00,6.082587243777818031e+01
5.170839038555074652e+00,6.081251608586349988e+01
5.172095926994198400e+00,6.079918730488620326e+01
5.173352815433322149e+00,6.078588597967372920e+01
5.174609703872445898e+00,6.077261199581050732e+01
5.175866592311569647e+00,6.075936523963110858e+01
5.177123480750693396e+00,6.074614559821344528e+01
5.178380369189817145e+00,6.073295295937204230e+01
5.179637257628940894e+00,6.071978721165145032e+01
5.180894146068064643e+00,6.070664824431961648e+01
5.182151034507188392e+00,6.069353594736147528e+01
5.183407922946312141e+00,6.068045021147247553e+01
5.184664811385435890e+00,6.066739092805228495e+01
5.185921699824559639e+00,6.065435798919850896e+01
5.187178588263683388e+00,6.064135128770050898e+01
5.188435476702807136e+00,6.062837071703327041e+01
5.189692365141930885e+00,6.061541617135134885e+01
5.190949253581054634e+00,6.060248754548290151e+01
5.192206142020178383e+00,6.058958473492373997e+01
5.193463030459302132e+00,6.057670763583151796e+01
5.194719918898425881e+00,6.056385614501991199e+01
5.195976807337549630e+00,6.055103015995292282e+01
5.197233695776673379e+00,6.053822957873919819e+01
5.198490584215797128e+00,6.052545430012646932e+01
5.199747472654920877e+00,6.051270422349599443e+01
5.201004361094044626e+00,6.049997924885709466e+01
5.202261249533168375e+00,6.048727927684173977e+01
5.203518137972292124e+00,6.047460420869919773e+01
5.204775026411415872e+00,6.046195394629076958e+01
5.206031914850539621e+00,6.044932839208450304e+01
5.207288803289663370e+00,6.043672744915007655e+01
5.208545691728787119e+00,6.042415102115361947e+01
5.209802580167910868e+00,6.041159901235270269e+01
5.211059468607034617e+00,6.039907132759127961e+01
5.212316357046158366e+00,6.038656787229477629e+01
5.213573245485282115e+00,6.037408855246516026e+01
5.214830133924405864e+00,6.036163327467609463e+01
5.216087022363529613e+00,6.034920194606815613e+01
5.217343910802653362e+00,6.033679447434406740e+01
5.218600799241777111e+00,6.032441076776402156e+01
5.219857687680900860e+00,6.031205073514103532e+01
5.221114576120024608e+00,6.029971428583635884e+01
5.222371464559148357e+00,6.028740132975489274e+01
5.223628352998272106e+00,6.027511177734074721e+01
5.224885241437395855e+00,6.026284553957274426e+01
5.226142129876519604e+00,6.025060252796004789e+01
5.227399018315643353e+00,6.023838265453778007e+01
5.228655906754767102e+00,6.022618583186272190e+01
5.229912795193889963e+00,6.021401197300906460e+01
5.231169683633013712e+00,6.020186099156415338e+01
5.232426572072137461e+00,6.018973280162433070e+01
5.233683460511261210e+00,6.017762731779080809e+01
5.234940348950384958e+00,6.016554445516554495e+01
5.236197237389508707e+00,6.015348412934725530e+01
5.237454125828632456e+00,6.014144625642732933e+01
5.238711014267756205e+00,6.012943075298593243e+01
5.239967902706879954e+00,6.011743753608804042e+01
5.241224791146003703e+00,6.010546652327955996e+01
5.242481679585127452e+00,6.009351763258352008e+01
5.243738568024251201e+00,6.008159078249620677e+01
5.244995456463374950e+00,6.006968589198344688e+01
5.246252344902498699e+00,6.005780288047686355e+01
5.247509233341622448e+00,6.004594166787016007e+01
5.248766121780746197e+00,6.003410217451551745e+01
5.250023010219869946e+00,6.002228432121993507e+01
5.251279898658993694e+00,6.001048802924166381e+01
5.252536787098117443e+00,5.999871322028667464e+01
5.253793675537241192e+00,5.998695981650514142e+01
5.255050563976364941e+00,5.997522774048795924e+01
5.256307452415488690e+00,5.996351691526331962e+01
5.257564340854612439e+00,5.995182726429329989e+01
5.258821229293736188e+00,5.994015871147049523e+01
5.260078117732859937e+00,5.992851118111467912e+01
5.261335006171983686e+00,5.991688459796950639e+01
5.262591894611107435e+00,5.990527888719923055e+01
5.263848783050231184e+00,5.989369397438547082e+01
5.265105671489354933e+00,5.988212978552400756e+01
5.266362559928478682e+00,5.987058624702162035e+01
5.267619448367602430e+00,5.985906328569291190e+01
5.268876336806726179e+00,5.984756082875721006e+01
5.270133225245849928e+00,5.983607880383549826e+01
5.271390113684973677e+00,5.982461713894733890e+01
5.272647002124097426e+00,5.981317576250786772e+01
5.273903890563221175e+00,5.980175460332480242e+01
5.275160779002344924e+00,5.979035359059545129e+01
5.276417667441468673e+00,5.977897265390379289e+01
5.277674555880592422e+00,5.976761172321759119e+01
5.278931444319716171e+00,5.975627072888546110e+01
5.280188332758839920e+00,5.974494960163406887e+01
5.281445221197963669e+00,5.973364827256528287e+01
5.282702109637087418e+00,5.972236667315335978e+01
5.283958998076211167e+00,5.971110473524220907e+01
5.285215886515334915e+00,5.969986239104262182e+01
5.286472774954458664e+00,5.968863957312955648e+01
5.287729663393582413e+00,5.967743621443945301e+01
5.288986551832706162e+00,5.966625224826754703e+01
5.290243440271829911e+00,5.965508760826524792e+01
5.291500328710953660e+00,5.964394222843750271e+01
5.292757217150077409e+00,5.963281604314022388e+01
5.294014105589201158e+00,5.962170898707768885e+01
5.295270994028324907e+00,5.961062099530003167e+01
5.296527882467448656e+00,5.959955200320068514e+01
5.297784770906572405e+00,5.958850194651392229e+01
5.299041659345696154e+00,5.957747076131233399e+01
5.300298547784819903e+00,5.956645838400442727e+01
5.301555436223943651e+00,5.955546475133215978e+01
5.302812324663067400e+00,5.954448980036854522e+01
5.304069213102191149e+00,5.953353346851526595e+01
5.305326101541314898e+00,5.952259569350032109e+01
5.306582989980438647e+00,5.951167641337568170e+01
5.307839878419562396e+00,5.950077556651496025e+01
5.309096766858686145e+00,5.948989309161111549e+01
5.310353655297809894e+00,5.947902892767419303e+01
5.311610543736933643e+00,5.946818301402905149e+01
5.312867432176057392e+00,5.945735529031312439e+01
5.314124320615181141e+00,5.944654569647421027e+01
5.315381209054304890e+00,5.943575417276829853e+01
5.316638097493428639e+00,5.942498065975735244e+01
5.317894985932552387e+00,5.941422509830717757e+01
5.319151874371676136e+00,5.940348742958527595e+01
5.320408762810799885e+00,5.939276759505875702e+01
5.321665651249923634e+00,5.938206553649219188e+01
5.322922539689047383e+00,5.937138119594556684e+01
5.324179428128171132e+00,5.936071451577221580e+01
5.325436316567294881e+00,5.935006543861675965e+01
5.326693205006418630e+00,5.933943390741311674e+01
5.327950093445542379e+00,5.932881986538247077e+01
5.329206981884666128e+00,5.931822325603128121e+01
5.330463870323789877e+00,5.930764402314931516e+01
5.331720758762913626e+00,5.929708211080770752e+01
5.332977647202037375e+00,5.928653746335701413e+01
5.334234535641161123e+00,5.927601002542527908e+01
5.335491424080284872e+00,5.926549974191615178e+01
5.336748312519408621e+00,5.925500655800698269e+01
5.338005200958532370e+00,5.924453041914698304e+01
5.339262089397656119e+00,5.923407127105534187e+01
5.340518977836779868e+00,5.922362905971939995e+01
5.341775866275903617e+00,5.921320373139282367e+01
5.343032754715027366e+00,5.920279523259380738e+01
5.344289643154151115e+00,5.919240351010328283e+01
5.345546531593274864e+00,5.918202851096314276e+01
5.346803420032398613e+00,5.917167018247447174e+01
5.348060308471522362e+00,5.916132847219583368e+01
5.349317196910646111e+00,5.915100332794148841e+01
5.350574085349769859e+00,5.914069469777974319e+01
5.351830973788893608e+00,5.913040253003119773e+01
5.353087862228017357e+00,5.912012677326708854e+01
5.354344750667141106e+00,5.910986737630761922e+01
5.355601639106264855e+00,5.909962428822027647e+01
5.356858527545388604e+00,5.908939745831823132e+01
5.358115415984512353e+00,5.907918683615868360e+01
5.359372304423636102e+00,5.906899237154123483e+01
5.360629192862759851e+00,5.905881401450631785e+01
5.361886081301883600e+00,5.904865171533359103e+01
5.363142969741007349e+00,5.903850542454037509e+01
5.364399858180131098e+00,5.902837509288007567e+01
5.365656746619254847e+00,5.901826067134065568e+01
5.366913635058378595e+00,5.900816211114307919e+01
5.368170523497502344e+00,5.899807936373981221e+01
5.369427411936626093e+00,5.898801238081329501e+01
5.370684300375749842e+00,5.897796111427445709e+01
5.371941188814873591e+00,5.896792551626123213e+01
5.373198077253997340e+00,5.895790553913707299e+01
5.374454965693121089e+00,5.894790113548950927e+01
5.375711854132244838e+00,5.893791225812867651e+01
5.376968742571368587e+00,5.892793886008591642e+01
5.378225631010492336e+00,5.891798089461232024e+01
5.379482519449616085e+00,5.890803831517733613e+01
5.380739407888739834e+00,5.889811107546735514e+01
5.381996296327863583e+00,5.888819912938433276e+01
5.383253184766987331e+00,5.887830243104439631e+01
5.384510073206111080e+00,5.886842093477650195e+01
5.385766961645234829e+00,5.885855459512104915e+01
5.387023850084358578e+00,5.884870336682856617e+01
5.388280738523482327e+00,5.883886720485836719e+01
5.389537626962605188e+00,5.882904606437720929e+01
5.390794515401728937e+00,5.881923990075800646e+01
5.392051403840852686e+00,5.880944866957852213e+01
5.393308292279976435e+00,5.879967232662007603e+01
5.394565180719100184e+00,5.878991082786624389e+01
5.395822069158223933e+00,5.878016412950162817e+01
5.397078957597347681e+00,5.877043218791055779e+01
5.398335846036471430e+00,5.876071495967586600e+01
5.399592734475595179e+00,5.875101240157764693e+01
5.400849622914718928e+00,5.874132447059199791e+01
5.402106511353842677e+00,5.873165112388984710e+01
5.403363399792966426e+00,5.872199231883568871e+01
5.404620288232090175e+00,5.871234801298643191e+01
5.405877176671213924e+00,5.870271816409017163e+01
5.407134065110337673e+00,5.869310273008501611e+01
5.408390953549461422e+00,5.868350166909794297e+01
5.409647841988585171e+00,5.867391493944359837e+01
5.410904730427708920e+00,5.866434249962315306e+01
5.412161618866832669e+00,5.865478430832317258e+01
5.413418507305956417e+00,5.864524032441445200e+01
5.414675395745080166e+00,5.863571050695092168e+01
5.415932284184203915e+00,5.862619481516850328e+01
5.417189172623327664e+00,5.861669320848401554e+01
5.418446061062451413e+00,5.860720564649405873e+01
5.419702949501575162e+00,5.859773208897392749e+01
5.420959837940698911e+00,5.858827249587654507e+01
5.422216726379822660e+00,5.857882682733135482e+01
5.423473614818946409e+00,5.856939504364328286e+01
5.424730503258070158e+00,5.855997710529165090e+01
5.425987391697193907e+00,5.855057297292914598e+01
5.427244280136317656e+00,5.854118260738076884e+01
5.428501168575441405e+00,5.853180596964281079e+01
5.429758057014565154e+00,5.852244302088180206e+01
5.431014945453688902e+00,5.851309372243351703e+01
5.432271833892812651e+00,5.850375803580195111e+01
5.433528722331936400e+00,5.849443592265831882e+01
5.434785610771060149e+00,5.848512734484005193e+01
5.436042499210183898e+00,5.847583226434982606e+01
5.437299387649307647e+00,5.846655064335456586e+01
5.438556276088431396e+00,5.845728244418447161e+01
5.439813164527555145e+00,5.844802762933205997e+01
5.441070052966678894e+00,5.843878616145121185e+01
5.442326941405802643e+00,5.842955800335620609e+01
5.443583829844926392e+00,5.842034311802076729e+01
5.444840718284050141e+00,5.841114146857716349e+01
5.446097606723173890e+00,5.840195301831523267e+01
5.447354495162297638e+00,5.839277773068149457e+01
5.448611383601421387e+00,5.838361556927821283e+01
